date;date;parcelle;plot ;modality;plante;nb_feuille;H_fev;d_collet;h_tige;weight_fresh;weight_dry;Nb_larves;h_tige_f1;Elongation;piqure;pollen_beetle;Tortuotype;Tige_A;Tige_B;Tige_C;Tige_eclate;Buissonnante;nb_ramification
44873;2022-11-08;2022- P1;1;OSR + ART;8;na;;21;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;1;OSR + ART;9;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;1;OSR + ART;10;na;;7;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;1;OSR + ART;11;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;1;OSR + ART;12;na;;13;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;1;OSR + ART;13;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;1;OSR + ART;14;na;;10;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;1;OSR + ART;15;na;;17;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR;1;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR;2;na;;13;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR;3;na;;18;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR;4;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR;5;na;;19;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR;6;na;;16;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR;7;na;;8;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR;8;na;;19;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR;9;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR;10;na;;21;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR;11;na;;20;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR;12;na;;19;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR;13;na;;9;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR;14;na;;8;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR;15;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + ART;1;na;;17;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + ART;2;na;;8;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + ART;3;na;;19;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + ART;4;na;;16;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + ART;5;na;;17;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + ART;6;na;;9;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + ART;7;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + ART;8;na;;8;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + ART;9;na;;9;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + ART;10;na;;7;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + ART;11;na;;13;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + ART;12;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + ART;13;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + ART;14;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + ART;15;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + WFB;1;na;;16;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + WFB;2;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + WFB;3;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + WFB;4;na;;16;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + WFB;5;na;;18;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + WFB;6;na;;7;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + WFB;7;na;;9;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + WFB;8;na;;7;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + WFB;9;na;;9;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + WFB;10;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + WFB;11;na;;13;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + WFB;12;na;;10;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + WFB;13;na;;8;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + WFB;14;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;2;OSR + WFB;15;na;;13;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + ART;1;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + ART;2;na;;6;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + ART;3;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + ART;4;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + ART;5;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + ART;6;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + ART;7;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + ART;8;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + ART;9;na;;9;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + ART;10;na;;8;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + ART;11;na;;16;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + ART;12;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + ART;13;na;;19;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + ART;14;na;;21;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + ART;15;na;;23;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR;1;na;;19;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR;2;na;;16;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR;3;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR;4;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR;5;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR;6;na;;6;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR;7;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR;8;na;;9;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR;9;na;;13;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR;10;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR;11;na;;16;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR;12;na;;19;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR;13;na;;5;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR;14;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR;15;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + WFB;1;na;;18;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + WFB;2;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + WFB;3;na;;13;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + WFB;4;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + WFB;5;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + WFB;6;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + WFB;7;na;;10;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + WFB;8;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + WFB;9;na;;9;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + WFB;10;na;;7;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + WFB;11;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + WFB;12;na;;6;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + WFB;13;na;;13;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + WFB;14;na;;18;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P1;3;OSR + WFB;15;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + ART;1;na;;16;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + ART;2;na;;4;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + ART;3;na;;19;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + ART;4;na;;7;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + ART;5;na;;16;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + ART;6;na;;17;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + ART;7;na;;27;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + ART;8;na;;6;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + ART;9;na;;19;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + ART;10;na;;25;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + ART;11;na;;23;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + ART;12;na;;16;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + ART;13;na;;20;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + ART;14;na;;24;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + ART;15;na;;23;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + SFB;1;na;;22;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + SFB;2;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + SFB;3;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + SFB;4;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + SFB;5;na;;17;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + SFB;6;na;;10;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + SFB;7;na;;18;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + SFB;8;na;;19;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + SFB;9;na;;25;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + SFB;10;na;;22;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + SFB;11;na;;20;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + SFB;12;na;;23;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + SFB;13;na;;16;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + SFB;14;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + SFB;15;na;;18;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR;1;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR;2;na;;6;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR;3;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR;4;na;;23;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR;5;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR;6;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR;7;na;;5;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR;8;na;;24;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR;9;na;;27;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR;10;na;;18;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR;11;na;;20;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR;12;na;;17;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR;13;na;;10;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR;14;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR;15;na;;9;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + SFB;1;na;;23;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + SFB;2;na;;6;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + SFB;3;na;;7;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + SFB;4;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + SFB;5;na;;18;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + SFB;6;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + SFB;7;na;;13;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + SFB;8;na;;5;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + SFB;9;na;;7;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + SFB;10;na;;9;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + SFB;11;na;;34;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + SFB;12;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + SFB;13;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + SFB;14;na;;10;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + SFB;15;na;;4;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + ART;1;na;;19;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + ART;2;na;;9;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + ART;3;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + ART;4;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + ART;5;na;;20;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + ART;6;na;;22;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + ART;7;na;;18;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + ART;8;na;;17;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + ART;9;na;;10;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + ART;10;na;;24;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + ART;11;na;;16;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + ART;12;na;;18;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + ART;13;na;;18;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + ART;14;na;;8;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + ART;15;na;;9;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + WFB;1;na;;10;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + WFB;2;na;;23;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + WFB;3;na;;20;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + WFB;4;na;;19;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + WFB;5;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + WFB;6;na;;17;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + WFB;7;na;;4;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + WFB;8;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + WFB;9;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + WFB;10;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + WFB;11;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + WFB;12;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + WFB;13;na;;19;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + WFB;14;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;1;OSR + WFB;15;na;;5;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR;1;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR;2;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR;3;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR;4;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR;5;na;;18;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR;6;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR;7;na;;22;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR;8;na;;17;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR;9;na;;23;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR;10;na;;16;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR;11;na;;9;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR;12;na;;17;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR;13;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR;14;na;;20;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR;15;na;;19;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + WFB;1;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + WFB;2;na;;22;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + WFB;3;na;;27;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + WFB;4;na;;9;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + WFB;5;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + WFB;6;na;;16;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + WFB;7;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + WFB;8;na;;26;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + WFB;9;na;;27;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + WFB;10;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + WFB;11;na;;26;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + WFB;12;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + WFB;13;na;;20;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + WFB;14;na;;25;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;2;OSR + WFB;15;na;;9;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + ART;1;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + ART;2;na;;19;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + ART;3;na;;27;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + ART;4;na;;28;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + ART;5;na;;28;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + ART;6;na;;19;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + ART;7;na;;20;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + ART;8;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + ART;9;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + ART;10;na;;19;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + ART;11;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + ART;12;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + ART;13;na;;22;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + ART;14;na;;13;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + ART;15;na;;8;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + WFB;1;na;;18;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + WFB;2;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + WFB;3;na;;29;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + WFB;4;na;;18;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + WFB;5;na;;15;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + WFB;6;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + WFB;7;na;;11;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + WFB;8;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + WFB;9;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + WFB;10;na;;13;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + WFB;11;na;;20;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + WFB;12;na;;13;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + WFB;13;na;;12;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + WFB;14;na;;17;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR + WFB;15;na;;14;na;;;;na;;na;na;;na;na;na;na;na;
44873;2022-11-08;2022- P2;3;OSR;1;na;;16;na;;;;na;;na;na;;na;na;na;na;na;
